YY,MM,RR
1997,8,11.0377358491
1997,8,9.8377358491
1997,8,34.1377358491
1997,8,29.2377358491
1997,8,14.8377358491
1997,8,59.3377358491
1997,8,76.2377358491
1997,8,52.2377358491
1997,8,14.2377358491
1997,8,-0.6622641509
1997,9,3.2377358491
1997,9,18.4377358491
1997,9,-3.7622641509
1997,9,10.6377358491
1997,9,-3.9622641509
1997,9,-3.7622641509
1997,9,-3.9622641509
1997,9,-3.9622641509
1997,9,-3.9622641509
1997,9,-3.9622641509
1997,9,-3.9622641509
1997,9,4.6377358491
1997,9,-3.9622641509
1997,9,-3.9622641509
1997,9,-3.9622641509
1997,9,-3.9622641509
1997,9,-3.5622641509
1997,9,5.0377358491
1997,9,19.8377358491
1997,9,29.9377358491
1997,9,1.6377358491
1997,9,5.8377358491
1997,9,-3.9622641509
1997,9,-3.9622641509
1997,9,22.8377358491
1997,9,5.0377358491
1997,9,-3.2622641509
1997,9,2.1377358491
1997,9,0.7377358491
1997,9,22.0377358491
1998,5,-3.9622641509
1998,5,-3.9622641509
1998,5,-3.9622641509
1998,5,-3.9622641509
1998,5,2.2377358491
1998,5,0.8377358491
1998,5,-3.9622641509
1998,5,-3.9622641509
1998,5,1.4377358491
1998,5,12.8377358491
1998,5,-0.1622641509
1998,5,-3.9622641509
1998,5,-0.3622641509
1998,5,37.2377358491
1998,5,11.6377358491
1998,5,-1.1622641509
1998,5,-1.1622641509
1998,5,-3.9622641509
1998,5,-3.3622641509
1998,5,-0.5622641509
1998,5,15.0377358491
1998,5,3.2377358491
1998,5,40.2377358491
1998,5,-0.7622641509
1998,5,13.2377358491
1998,5,48.4377358491
1998,5,23.0377358491
1998,5,0.0377358491
1998,5,3.4377358491
1998,5,4.3377358491
1998,5,6.2377358491
1998,6,-3.9622641509
1998,6,-3.9622641509
1998,6,-3.9622641509
1998,6,-3.9622641509
1998,6,-3.9622641509
1998,6,-3.9622641509
1998,6,-3.9622641509
1998,6,-2.9622641509
1998,6,-3.9622641509
1998,6,-3.9622641509
1998,6,1.6377358491
1998,6,-3.9622641509
1998,6,-3.9622641509
1998,6,-3.9622641509
1998,6,-2.8622641509
1998,6,-3.9622641509
1998,6,-2.1622641509
1998,6,0.8377358491
1998,6,-3.9622641509
1998,6,-3.1622641509
1998,6,-3.9622641509
1998,6,23.2377358491
1998,6,21.8377358491
1998,6,2.6377358491
1998,6,4.0377358491
1998,6,-3.9622641509
1998,6,-3.9622641509
1998,6,-3.9622641509
1998,6,-3.9622641509
1998,6,-3.9622641509
1998,7,-3.9622641509
1998,7,-2.9622641509
1998,7,-0.5622641509
1998,7,-0.0622641509
1998,7,28.7377358491
1998,7,15.8377358491
1998,7,66.2377358491
1998,7,0.8377358491
1998,7,2.6377358491
1998,7,-2.9622641509
1998,7,5.0377358491
1998,7,1.8377358491
1998,7,-3.9622641509
1998,7,2.7377358491
1998,7,0.0377358491
1998,7,-3.9622641509
1998,7,-3.9622641509
1998,7,1.2377358491
1998,7,-3.9622641509
1998,7,-2.7622641509
1998,7,4.2377358491
1998,7,-0.9622641509
1998,7,-3.9622641509
1998,7,-3.7622641509
1998,7,13.7377358491
1998,7,28.0377358491
1998,7,26.2377358491
1998,7,6.8377358491
1998,7,-3.9622641509
1998,7,-0.9622641509
1998,7,6.4377358491
1998,8,12.4377358491
1998,8,-1.9622641509
1998,8,37.8377358491
1998,8,3.8377358491
1998,8,3.6377358491
1998,8,3.2377358491
1998,8,24.4377358491
1998,8,40.8377358491
1998,8,4.0377358491
1998,8,7.0377358491
1998,8,27.3377358491
1998,8,-3.9622641509
1998,8,-3.9622641509
1998,8,-3.9622641509
1998,8,-3.3622641509
1998,8,-3.9622641509
1998,8,-3.9622641509
1998,8,-3.9622641509
1998,8,-0.1622641509
1998,8,-0.5622641509
1998,8,1.4377358491
1998,8,-1.9622641509
1998,8,33.8377358491
1998,8,-0.3622641509
1998,8,-3.7622641509
1998,8,9.8377358491
1998,8,-3.9622641509
1998,8,6.0377358491
1998,8,-3.9622641509
1998,8,-1.7622641509
1998,8,-1.1622641509
1998,9,-3.9622641509
1998,9,-2.9622641509
1998,9,-3.9622641509
1998,9,-1.1622641509
1998,9,23.6377358491
1998,9,-3.7622641509
1998,9,-3.9622641509
1998,9,27.5377358491
1998,9,47.8377358491
1998,9,44.2377358491
1998,9,10.0377358491
1998,9,16.4377358491
1998,9,-2.9622641509
1998,9,8.0377358491
1998,9,108.9377358491
1998,9,130.2377358491
1998,9,168.8377358491
1998,9,121.0377358491
1998,9,114.3377358491
1998,9,-3.9622641509
1998,9,-3.9622641509
1998,9,-1.2622641509
1998,9,1.6377358491
1998,9,-2.7622641509
1998,9,45.8377358491
1998,9,13.2377358491
1998,9,-1.1622641509
1998,9,25.0377358491
1998,9,39.4377358491
1998,9,2.4377358491
1999,5,-3.9622641509
1999,5,-1.3622641509
1999,5,-3.9622641509
1999,5,-1.7622641509
1999,5,-3.9622641509
1999,5,-3.9622641509
1999,5,-3.9622641509
1999,5,-3.9622641509
1999,5,-0.3622641509
1999,5,-2.7622641509
1999,5,0.2377358491
1999,5,23.8377358491
1999,5,2.6377358491
1999,5,22.0377358491
1999,5,1.8377358491
1999,5,-1.9622641509
1999,5,6.4377358491
1999,5,-3.9622641509
1999,5,-3.1622641509
1999,5,-3.9622641509
1999,5,90.2377358491
1999,5,-3.1622641509
1999,5,3.2377358491
1999,5,8.6377358491
1999,5,-3.9622641509
1999,5,-3.9622641509
1999,5,2.6377358491
1999,5,62.2377358491
1999,5,8.2377358491
1999,5,-3.1622641509
1999,5,-3.9622641509
1999,6,9.6377358491
1999,6,24.6377358491
1999,6,35.4377358491
1999,6,24.2377358491
1999,6,83.0377358491
1999,6,52.8377358491
1999,6,3.2377358491
1999,6,-3.9622641509
1999,6,4.4377358491
1999,6,-3.9622641509
1999,6,-1.9622641509
1999,6,9.0377358491
1999,6,28.2377358491
1999,6,24.4377358491
1999,6,40.0377358491
1999,6,-3.9622641509
1999,6,16.0377358491
1999,6,24.2377358491
1999,6,8.6377358491
1999,6,-3.9622641509
1999,6,3.4377358491
1999,6,-2.5622641509
1999,6,-2.1622641509
1999,6,11.8377358491
1999,6,-2.4622641509
1999,6,-3.5622641509
1999,6,13.4377358491
1999,6,3.0377358491
1999,6,3.8377358491
1999,6,27.2377358491
1999,7,-3.1622641509
1999,7,21.6377358491
1999,7,-3.9622641509
1999,7,-0.1622641509
1999,7,11.6377358491
1999,7,9.4377358491
1999,7,19.4377358491
1999,7,-2.5622641509
1999,7,-3.9622641509
1999,7,-0.9622641509
1999,7,0.8377358491
1999,7,13.4377358491
1999,7,6.3377358491
1999,7,9.0377358491
1999,7,21.0377358491
1999,7,-3.9622641509
1999,7,5.2377358491
1999,7,1.2377358491
1999,7,8.4377358491
1999,7,2.8377358491
1999,7,6.2377358491
1999,7,1.4377358491
1999,7,63.4377358491
1999,7,136.2377358491
1999,7,156.6377358491
1999,7,30.0377358491
1999,7,42.6377358491
1999,7,4.4377358491
1999,7,-0.5622641509
1999,7,23.0377358491
1999,7,26.0377358491
1999,8,112.8377358491
1999,8,66.4377358491
1999,8,167.2377358491
1999,8,85.6377358491
1999,8,88.4377358491
1999,8,31.4377358491
1999,8,19.6377358491
1999,8,26.8377358491
1999,8,-3.9622641509
1999,8,-2.9622641509
1999,8,-3.9622641509
1999,8,-3.9622641509
1999,8,38.8377358491
1999,8,-3.9622641509
1999,8,-3.9622641509
1999,8,-3.9622641509
1999,8,-1.9622641509
1999,8,-0.1622641509
1999,8,80.4377358491
1999,8,429.4377358491
1999,8,0.4377358491
1999,8,2.9377358491
1999,8,1.5377358491
1999,8,-3.1622641509
1999,8,24.2377358491
1999,8,10.2377358491
1999,8,0.6377358491
1999,8,-3.9622641509
1999,8,0.0377358491
1999,8,7.4377358491
1999,8,-2.2622641509
1999,9,9.0377358491
1999,9,-0.3622641509
1999,9,8.2377358491
1999,9,9.6377358491
1999,9,0.0377358491
1999,9,25.2377358491
1999,9,4.4377358491
1999,9,-3.1622641509
1999,9,12.6377358491
1999,9,7.2377358491
1999,9,10.2377358491
1999,9,42.8377358491
1999,9,107.8377358491
1999,9,52.7377358491
1999,9,27.2377358491
1999,9,-3.9622641509
1999,9,6.6377358491
1999,9,30.8377358491
1999,9,79.4377358491
1999,9,57.6377358491
1999,9,43.2377358491
1999,9,18.8377358491
1999,9,-3.9622641509
1999,9,-3.9622641509
1999,9,25.2377358491
1999,9,2.2377358491
1999,9,-3.3622641509
1999,9,-3.9622641509
1999,9,-1.3622641509
1999,9,18.2377358491
2000,5,4.8377358491
2000,5,-3.9622641509
2000,5,-3.9622641509
2000,5,-3.9622641509
2000,5,-3.9622641509
2000,5,-3.9622641509
2000,5,24.4377358491
2000,5,-3.9622641509
2000,5,-3.9622641509
2000,5,-3.9622641509
2000,5,-3.9622641509
2000,5,0.2377358491
2000,5,5.4377358491
2000,5,-0.3622641509
2000,5,-2.7622641509
2000,5,17.2377358491
2000,5,118.2377358491
2000,5,15.8377358491
2000,5,-3.1622641509
2000,5,57.2377358491
2000,5,10.0377358491
2000,5,-2.7622641509
2000,5,7.0377358491
2000,5,119.6377358491
2000,5,15.8377358491
2000,5,-3.9622641509
2000,5,1.8377358491
2000,5,10.4377358491
2000,5,-3.9622641509
2000,5,-3.9622641509
2000,5,-3.9622641509
2000,6,-3.9622641509
2000,6,-3.9622641509
2000,6,35.0377358491
2000,6,3.4377358491
2000,6,3.4377358491
2000,6,-3.9622641509
2000,6,19.2377358491
2000,6,-2.9622641509
2000,6,2.4377358491
2000,6,5.8377358491
2000,6,-3.3622641509
2000,6,6.2377358491
2000,6,14.6377358491
2000,6,-3.7622641509
2000,6,3.2377358491
2000,6,3.4377358491
2000,6,-3.9622641509
2000,6,-0.3622641509
2000,6,20.6377358491
2000,6,0.8377358491
2000,6,-3.7622641509
2000,6,14.2377358491
2000,6,21.0377358491
2000,6,4.8377358491
2000,6,-3.1622641509
2000,6,-3.9622641509
2000,6,-3.9622641509
2000,6,-2.7622641509
2000,6,12.8377358491
2000,6,3.0377358491
2000,7,4.4377358491
2000,7,21.0377358491
2000,7,86.9377358491
2000,7,229.4377358491
2000,7,318.2377358491
2000,7,178.0377358491
2000,7,142.0377358491
2000,7,30.0377358491
2000,7,25.8377358491
2000,7,-0.3622641509
2000,7,-3.9622641509
2000,7,5.0377358491
2000,7,5.4377358491
2000,7,12.2377358491
2000,7,33.6377358491
2000,7,0.6377358491
2000,7,-3.1622641509
2000,7,-1.9622641509
2000,7,52.0377358491
2000,7,1.2377358491
2000,7,16.4377358491
2000,7,1.4377358491
2000,7,27.2377358491
2000,7,29.2377358491
2000,7,1.2377358491
2000,7,20.0377358491
2000,7,16.4377358491
2000,7,-2.3622641509
2000,7,24.0377358491
2000,7,-3.7622641509
2000,7,-3.9622641509
2000,8,6.2377358491
2000,8,12.0377358491
2000,8,3.6377358491
2000,8,14.9377358491
2000,8,26.4377358491
2000,8,34.6377358491
2000,8,62.0377358491
2000,8,-3.9622641509
2000,8,-3.9622641509
2000,8,-3.9622641509
2000,8,6.6377358491
2000,8,3.4377358491
2000,8,-2.7622641509
2000,8,11.4377358491
2000,8,9.8377358491
2000,8,-1.1622641509
2000,8,2.4377358491
2000,8,-3.9622641509
2000,8,-1.0622641509
2000,8,-0.3622641509
2000,8,14.8377358491
2000,8,119.8377358491
2000,8,5.4377358491
2000,8,-2.1622641509
2000,8,-3.9622641509
2000,8,4.8377358491
2000,8,46.2377358491
2000,8,78.3377358491
2000,8,81.4377358491
2000,8,30.0377358491
2000,8,27.0377358491
2000,9,-0.7622641509
2000,9,31.6377358491
2000,9,24.6377358491
2000,9,17.2377358491
2000,9,59.0377358491
2000,9,41.6377358491
2000,9,5.4377358491
2000,9,25.2377358491
2000,9,-0.1622641509
2000,9,1.2377358491
2000,9,55.6377358491
2000,9,-2.9622641509
2000,9,-2.7622641509
2000,9,9.8377358491
2000,9,8.0377358491
2000,9,8.0377358491
2000,9,-0.9622641509
2000,9,24.6377358491
2000,9,22.8377358491
2000,9,-3.9622641509
2000,9,-3.9622641509
2000,9,2.0377358491
2000,9,37.4377358491
2000,9,54.2377358491
2000,9,11.4377358491
2000,9,46.6377358491
2000,9,33.4377358491
2000,9,23.6377358491
2000,9,-2.7622641509
2000,9,-3.9622641509
2001,5,11.8377358491
2001,5,-3.5622641509
2001,5,-3.1622641509
2001,5,-2.5622641509
2001,5,15.0377358491
2001,5,-3.9622641509
2001,5,-3.9622641509
2001,5,30.6377358491
2001,5,-1.3622641509
2001,5,12.0377358491
2001,5,58.0377358491
2001,5,18.2377358491
2001,5,-2.1622641509
2001,5,-3.9622641509
2001,5,-3.9622641509
2001,5,-1.1622641509
2001,5,0.2377358491
2001,5,-3.9622641509
2001,5,3.0377358491
2001,5,-3.9622641509
2001,5,3.0377358491
2001,5,2.4377358491
2001,5,30.0377358491
2001,5,-3.9622641509
2001,5,2.6377358491
2001,5,1.4377358491
2001,5,10.6377358491
2001,5,11.2377358491
2001,5,7.2377358491
2001,5,-3.9622641509
2001,5,-3.9622641509
2001,6,-1.7622641509
2001,6,32.6377358491
2001,6,80.8377358491
2001,6,9.8377358491
2001,6,-3.9622641509
2001,6,6.4377358491
2001,6,5.8377358491
2001,6,1.6377358491
2001,6,2.8377358491
2001,6,15.6377358491
2001,6,7.0377358491
2001,6,19.8377358491
2001,6,-3.9622641509
2001,6,4.6377358491
2001,6,-2.9622641509
2001,6,-3.9622641509
2001,6,14.8377358491
2001,6,7.6377358491
2001,6,13.0377358491
2001,6,11.6377358491
2001,6,41.2377358491
2001,6,34.2377358491
2001,6,3.2377358491
2001,6,1.8377358491
2001,6,-2.3622641509
2001,6,13.8377358491
2001,6,-3.9622641509
2001,6,-3.1622641509
2001,6,26.6377358491
2001,6,3.2377358491
2001,7,-1.7622641509
2001,7,12.4377358491
2001,7,134.4377358491
2001,7,1081.8377358491
2001,7,49.2377358491
2001,7,15.8377358491
2001,7,-3.9622641509
2001,7,3.4377358491
2001,7,-3.1622641509
2001,7,-1.7622641509
2001,7,28.0377358491
2001,7,8.2377358491
2001,7,1.2377358491
2001,7,2.2377358491
2001,7,5.0377358491
2001,7,1.8377358491
2001,7,4.6377358491
2001,7,15.4377358491
2001,7,16.6377358491
2001,7,7.8377358491
2001,7,-3.1622641509
2001,7,3.8377358491
2001,7,-3.1622641509
2001,7,13.2377358491
2001,7,19.6377358491
2001,7,-3.7622641509
2001,7,27.0377358491
2001,7,67.6377358491
2001,7,18.0377358491
2001,7,6.0377358491
2001,7,-3.9622641509
2001,8,5.6377358491
2001,8,6.6377358491
2001,8,0.4377358491
2001,8,-1.7622641509
2001,8,0.2377358491
2001,8,7.8377358491
2001,8,-2.1622641509
2001,8,-3.7622641509
2001,8,1.4377358491
2001,8,1.8377358491
2001,8,10.2377358491
2001,8,15.6377358491
2001,8,1.2377358491
2001,8,-1.9622641509
2001,8,21.0377358491
2001,8,4.6377358491
2001,8,19.6377358491
2001,8,12.0377358491
2001,8,2.0377358491
2001,8,-1.5622641509
2001,8,-2.3622641509
2001,8,-0.7622641509
2001,8,2.6377358491
2001,8,-0.7622641509
2001,8,23.1377358491
2001,8,5.6377358491
2001,8,3.4377358491
2001,8,15.2377358491
2001,8,-0.5622641509
2001,8,4.6377358491
2001,8,1.5377358491
2001,9,21.4377358491
2001,9,26.6377358491
2001,9,13.2377358491
2001,9,51.0377358491
2001,9,12.8377358491
2001,9,-3.9622641509
2001,9,20.6377358491
2001,9,8.0377358491
2001,9,-3.9622641509
2001,9,-3.9622641509
2001,9,-3.9622641509
2001,9,56.0377358491
2001,9,14.8377358491
2001,9,6.8377358491
2001,9,47.8377358491
2001,9,13.8377358491
2001,9,8.6377358491
2001,9,23.4377358491
2001,9,9.2377358491
2001,9,-0.9622641509
2001,9,-3.9622641509
2001,9,1.0377358491
2001,9,131.3377358491
2001,9,62.4377358491
2001,9,169.7377358491
2001,9,57.0377358491
2001,9,-3.9622641509
2001,9,-3.7622641509
2001,9,-3.9622641509
2001,9,-0.3622641509
2002,5,8.0377358491
2002,5,-3.9622641509
2002,5,-3.9622641509
2002,5,-3.9622641509
2002,5,-3.9622641509
2002,5,-3.9622641509
2002,5,-3.9622641509
2002,5,-3.9622641509
2002,5,-3.9622641509
2002,5,-3.9622641509
2002,5,-3.7622641509
2002,5,-2.5622641509
2002,5,-3.9622641509
2002,5,-3.9622641509
2002,5,-1.7622641509
2002,5,0.0377358491
2002,5,-3.9622641509
2002,5,-3.1622641509
2002,5,16.2377358491
2002,5,17.0377358491
2002,5,12.8377358491
2002,5,7.6377358491
2002,5,0.4377358491
2002,5,43.4377358491
2002,5,19.2377358491
2002,5,40.4377358491
2002,5,8.0377358491
2002,5,6.2377358491
2002,5,-1.7622641509
2002,5,12.2377358491
2002,5,10.2377358491
2002,6,18.9377358491
2002,6,50.0377358491
2002,6,9.6377358491
2002,6,-1.7622641509
2002,6,30.0377358491
2002,6,5.0377358491
2002,6,40.8377358491
2002,6,-1.7622641509
2002,6,71.4377358491
2002,6,-3.9622641509
2002,6,2.8377358491
2002,6,-3.9622641509
2002,6,2.6377358491
2002,6,-2.7622641509
2002,6,2.6377358491
2002,6,31.0377358491
2002,6,-3.9622641509
2002,6,-1.1622641509
2002,6,-2.9622641509
2002,6,1.8377358491
2002,6,-3.9622641509
2002,6,9.2377358491
2002,6,15.6377358491
2002,6,-1.3622641509
2002,6,-3.5622641509
2002,6,10.8377358491
2002,6,-3.4622641509
2002,6,-2.9622641509
2002,6,27.4377358491
2002,6,-0.3622641509
2002,7,-0.7622641509
2002,7,1.8377358491
2002,7,3.2377358491
2002,7,41.0377358491
2002,7,1.8377358491
2002,7,22.2377358491
2002,7,211.2377358491
2002,7,229.4377358491
2002,7,342.8377358491
2002,7,284.1377358491
2002,7,150.6377358491
2002,7,136.2377358491
2002,7,14.2377358491
2002,7,4.2377358491
2002,7,11.2377358491
2002,7,-3.9622641509
2002,7,-3.9622641509
2002,7,-3.7622641509
2002,7,1.4377358491
2002,7,0.0377358491
2002,7,7.8377358491
2002,7,-2.5622641509
2002,7,26.6377358491
2002,7,54.0377358491
2002,7,35.4377358491
2002,7,2.2377358491
2002,7,23.7377358491
2002,7,13.6377358491
2002,7,2.8377358491
2002,7,105.8377358491
2002,7,47.4377358491
2002,8,106.9377358491
2002,8,41.6377358491
2002,8,70.0377358491
2002,8,23.2377358491
2002,8,-2.5622641509
2002,8,-3.9622641509
2002,8,-3.1622641509
2002,8,3.6377358491
2002,8,31.6377358491
2002,8,16.3377358491
2002,8,72.2377358491
2002,8,-1.3622641509
2002,8,-3.7622641509
2002,8,-3.5622641509
2002,8,17.8377358491
2002,8,0.6377358491
2002,8,-1.1622641509
2002,8,9.6377358491
2002,8,-1.5622641509
2002,8,8.6377358491
2002,8,33.8377358491
2002,8,0.2377358491
2002,8,-3.9622641509
2002,8,-3.1622641509
2002,8,-3.9622641509
2002,8,3.6377358491
2002,8,-3.9622641509
2002,8,8.4377358491
2002,8,-2.7622641509
2002,8,-3.9622641509
2002,8,-2.9622641509
2002,9,-3.9622641509
2002,9,2.8377358491
2002,9,11.6377358491
2002,9,8.2377358491
2002,9,-3.3622641509
2002,9,1.6377358491
2002,9,13.1377358491
2002,9,42.4377358491
2002,9,32.4377358491
2002,9,17.2377358491
2002,9,-3.7622641509
2002,9,-3.3622641509
2002,9,-3.1622641509
2002,9,2.0377358491
2002,9,3.8377358491
2002,9,-3.9622641509
2002,9,4.4377358491
2002,9,-2.9622641509
2002,9,-3.9622641509
2002,9,-3.9622641509
2002,9,-0.9622641509
2002,9,27.2377358491
2002,9,0.6377358491
2002,9,0.4377358491
2002,9,12.0377358491
2002,9,4.8377358491
2002,9,6.8377358491
2002,9,-3.5622641509
2002,9,21.6377358491
2002,9,6.0377358491
2003,5,-1.9622641509
2003,5,-3.9622641509
2003,5,3.6377358491
2003,5,0.4377358491
2003,5,-2.7622641509
2003,5,-1.9622641509
2003,5,-3.9622641509
2003,5,-1.3622641509
2003,5,-3.9622641509
2003,5,-3.9622641509
2003,5,0.2377358491
2003,5,-3.9622641509
2003,5,-3.9622641509
2003,5,-1.1622641509
2003,5,-3.9622641509
2003,5,6.6377358491
2003,5,-1.1622641509
2003,5,6.3377358491
2003,5,-2.5622641509
2003,5,17.6377358491
2003,5,4.6377358491
2003,5,3.8377358491
2003,5,23.2377358491
2003,5,1.8377358491
2003,5,5.2377358491
2003,5,48.0377358491
2003,5,349.4377358491
2003,5,77.8377358491
2003,5,17.8377358491
2003,5,3.6377358491
2003,5,10.0377358491
2003,6,35.8377358491
2003,6,21.8377358491
2003,6,5.4377358491
2003,6,8.2377358491
2003,6,-3.9622641509
2003,6,-3.9622641509
2003,6,-3.9622641509
2003,6,-3.9622641509
2003,6,-3.9622641509
2003,6,-3.9622641509
2003,6,-3.9622641509
2003,6,-3.9622641509
2003,6,6.2377358491
2003,6,3.0377358491
2003,6,0.0377358491
2003,6,311.6377358491
2003,6,224.2377358491
2003,6,38.4377358491
2003,6,7.2377358491
2003,6,-3.7622641509
2003,6,-1.3622641509
2003,6,-3.9622641509
2003,6,5.8377358491
2003,6,-3.9622641509
2003,6,14.8377358491
2003,6,11.0377358491
2003,6,29.4377358491
2003,6,-3.9622641509
2003,6,0.6377358491
2003,6,-1.7622641509
2003,7,-3.9622641509
2003,7,15.2377358491
2003,7,32.2377358491
2003,7,15.4377358491
2003,7,-3.9622641509
2003,7,-1.1622641509
2003,7,11.2377358491
2003,7,-3.9622641509
2003,7,2.4377358491
2003,7,2.0377358491
2003,7,-2.9622641509
2003,7,2.2377358491
2003,7,-3.7622641509
2003,7,-2.2622641509
2003,7,-3.3622641509
2003,7,20.0377358491
2003,7,-3.7622641509
2003,7,-1.7622641509
2003,7,17.4377358491
2003,7,2.2377358491
2003,7,36.8377358491
2003,7,463.4377358491
2003,7,14.2377358491
2003,7,-3.9622641509
2003,7,2.0377358491
2003,7,-2.9622641509
2003,7,9.8377358491
2003,7,-3.9622641509
2003,7,-3.9622641509
2003,7,-1.1622641509
2003,7,-1.5622641509
2003,8,37.4377358491
2003,8,-3.3622641509
2003,8,13.4377358491
2003,8,1.0377358491
2003,8,98.4377358491
2003,8,109.4377358491
2003,8,67.2377358491
2003,8,38.0377358491
2003,8,57.4377358491
2003,8,-2.9622641509
2003,8,17.4377358491
2003,8,6.4377358491
2003,8,5.4377358491
2003,8,-2.7622641509
2003,8,-1.5622641509
2003,8,22.0377358491
2003,8,33.4377358491
2003,8,30.0377358491
2003,8,59.8377358491
2003,8,12.6377358491
2003,8,-1.1622641509
2003,8,259.4377358491
2003,8,34.8377358491
2003,8,-3.5622641509
2003,8,20.2377358491
2003,8,18.0377358491
2003,8,-2.5622641509
2003,8,31.6377358491
2003,8,-1.9622641509
2003,8,14.0377358491
2003,8,-1.5622641509
2003,9,58.4377358491
2003,9,-0.7622641509
2003,9,-0.1622641509
2003,9,2.2377358491
2003,9,16.2377358491
2003,9,-3.9622641509
2003,9,2.2377358491
2003,9,-3.9622641509
2003,9,-0.3622641509
2003,9,28.4377358491
2003,9,-3.3622641509
2003,9,13.0377358491
2003,9,4.0377358491
2003,9,-2.1622641509
2003,9,-1.5622641509
2003,9,-0.9622641509
2003,9,0.6377358491
2003,9,41.6377358491
2003,9,0.2377358491
2003,9,-1.9622641509
2003,9,-3.9622641509
2003,9,0.2377358491
2003,9,10.8377358491
2003,9,-3.7622641509
2003,9,11.8377358491
2003,9,4.2377358491
2003,9,24.2377358491
2003,9,0.6377358491
2003,9,-3.9622641509
2003,9,-3.9622641509
2004,5,-3.9622641509
2004,5,-3.9622641509
2004,5,-3.9622641509
2004,5,37.8377358491
2004,5,0.0377358491
2004,5,1.6377358491
2004,5,-3.9622641509
2004,5,6.6377358491
2004,5,15.4377358491
2004,5,5.8377358491
2004,5,-3.3622641509
2004,5,-3.9622641509
2004,5,-3.9622641509
2004,5,-3.9622641509
2004,5,-3.9622641509
2004,5,-3.1622641509
2004,5,65.2377358491
2004,5,39.0377358491
2004,5,-1.3622641509
2004,5,7.4377358491
2004,5,70.2377358491
2004,5,68.8377358491
2004,5,0.4377358491
2004,5,25.2377358491
2004,5,-3.9622641509
2004,5,-3.9622641509
2004,5,-3.1622641509
2004,5,24.4377358491
2004,5,-3.9622641509
2004,5,-3.9622641509
2004,5,-3.9622641509
2004,6,-2.9622641509
2004,6,13.0377358491
2004,6,9.8377358491
2004,6,-2.5622641509
2004,6,-1.1622641509
2004,6,43.0377358491
2004,6,59.6377358491
2004,6,9.2377358491
2004,6,-3.9622641509
2004,6,-3.9622641509
2004,6,0.0377358491
2004,6,60.4377358491
2004,6,14.8377358491
2004,6,1.0377358491
2004,6,-3.9622641509
2004,6,-3.9622641509
2004,6,-3.9622641509
2004,6,-3.9622641509
2004,6,-0.7622641509
2004,6,1.4377358491
2004,6,-0.3622641509
2004,6,-2.5622641509
2004,6,-0.3622641509
2004,6,5.2377358491
2004,6,-3.3622641509
2004,6,6.4377358491
2004,6,0.4377358491
2004,6,120.6377358491
2004,6,534.4377358491
2004,6,439.9377358491
2004,7,51.6377358491
2004,7,1.4377358491
2004,7,-1.1622641509
2004,7,-3.9622641509
2004,7,-2.1622641509
2004,7,20.6377358491
2004,7,-2.9622641509
2004,7,23.6377358491
2004,7,0.6377358491
2004,7,-2.9622641509
2004,7,-3.3622641509
2004,7,3.6377358491
2004,7,5.2377358491
2004,7,-1.1622641509
2004,7,11.6377358491
2004,7,28.6377358491
2004,7,-2.9622641509
2004,7,32.2377358491
2004,7,11.6377358491
2004,7,-3.9622641509
2004,7,10.0377358491
2004,7,-3.9622641509
2004,7,63.4377358491
2004,7,49.4377358491
2004,7,38.0377358491
2004,7,10.4377358491
2004,7,-2.9622641509
2004,7,-3.9622641509
2004,7,-1.9622641509
2004,7,-3.9622641509
2004,7,1.6377358491
2004,8,4.4377358491
2004,8,-3.5622641509
2004,8,66.8377358491
2004,8,19.8377358491
2004,8,6.4377358491
2004,8,3.6377358491
2004,8,11.8377358491
2004,8,23.2377358491
2004,8,-1.7622641509
2004,8,-2.7622641509
2004,8,26.8377358491
2004,8,38.0377358491
2004,8,-2.1622641509
2004,8,11.0377358491
2004,8,-3.9622641509
2004,8,0.6377358491
2004,8,-2.9622641509
2004,8,8.8377358491
2004,8,0.8377358491
2004,8,-1.7622641509
2004,8,15.4377358491
2004,8,51.4377358491
2004,8,126.2377358491
2004,8,243.2377358491
2004,8,277.6377358491
2004,8,291.6377358491
2004,8,94.7377358491
2004,8,7.6377358491
2004,8,1.4377358491
2004,8,-1.7622641509
2004,8,-1.1622641509
2004,9,19.0377358491
2004,9,8.8377358491
2004,9,-3.5622641509
2004,9,-2.5622641509
2004,9,67.2377358491
2004,9,36.2377358491
2004,9,-3.9622641509
2004,9,-3.9622641509
2004,9,-3.9622641509
2004,9,-3.9622641509
2004,9,-3.9622641509
2004,9,-3.9622641509
2004,9,5.2377358491
2004,9,6.6377358491
2004,9,1.0377358491
2004,9,-2.1622641509
2004,9,-1.7622641509
2004,9,3.4377358491
2004,9,-2.3622641509
2004,9,-3.5622641509
2004,9,11.4377358491
2004,9,-1.7622641509
2004,9,-3.1622641509
2004,9,-3.9622641509
2004,9,-3.9622641509
2004,9,-3.9622641509
2004,9,-3.9622641509
2004,9,-1.9622641509
2004,9,2.4377358491
2004,9,7.6377358491
2005,5,-3.9622641509
2005,5,-3.9622641509
2005,5,10.0377358491
2005,5,-3.9622641509
2005,5,-3.9622641509
2005,5,-3.9622641509
2005,5,-3.9622641509
2005,5,-3.9622641509
2005,5,-3.9622641509
2005,5,-3.9622641509
2005,5,-3.9622641509
2005,5,-1.7622641509
2005,5,-3.3622641509
2005,5,-3.9622641509
2005,5,3.6377358491
